id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,clasificacion
dynex,dnx,Dynex,https://coin-images.coingecko.com/coins/images/27776/large/Transparent_Logo.png?1696526797,0.02670573,2723649.0,2448.0,2732744.0,158172.0,0.02793321,0.02637609,-0.001131595881923415,-4.06503,-111044.13787418744,-3.91732,101843693.8008697,102183758.1282305,110000000.0,1.39,-98.08071,2023-11-20T10:39:45.172Z,0.00416084,542.43585,2022-10-19T08:57:45.443Z,,2025-05-05T00:57:36.068Z,ai
selfkey,key,SelfKey,https://coin-images.coingecko.com/coins/images/2034/large/selfkey.png?1696503004,0.00045161,2710114.0,2451.0,2710114.0,92878.0,0.00046506,0.0004498,-6.727482877646e-06,-1.46779,-41001.82088501332,-1.49037,5999999954.0,5999999954.0,,0.04331005,-98.95885,2018-06-30T11:41:14.603Z,0.00036008,25.22932,2025-04-22T23:52:19.759Z,"{'times': -0.9698924509426494, 'currency': 'usd', 'percentage': -96.98924509426494}",2025-05-05T00:57:45.245Z,ai
lyra-3,lyra,LYRA,https://coin-images.coingecko.com/coins/images/53984/large/WhatsApp_Image_2025-01-22_at_23.29.41.jpeg?1737876448,0.00270872,2708754.0,2430.0,2708754.0,23586.0,0.00338098,0.00264599,-0.000591278858622307,-17.91753,-591247.725627528,-17.91659,1000000000.0,1000000000.0,1000000000.0,0.0062724,-55.9526,2025-02-21T12:09:00.745Z,0.00116503,137.14663,2025-04-09T01:32:25.650Z,,2025-05-05T00:58:12.318Z,ai
argocoin-2,agc,Argocoin,https://coin-images.coingecko.com/coins/images/54935/large/Devolved_AI_-_Icon_-_Black.png?1742628827,0.02630148,2630148.0,2473.0,2630148.0,13248.9,0.03420522,0.0253011,-0.002804357127911689,-9.63503,-280435.71279116906,-9.63503,100000000.0,100000000.0,100000000.0,0.0465067,-43.2303,2025-04-23T18:56:29.724Z,0.01598877,65.12658,2025-04-09T11:32:06.382Z,,2025-05-05T00:52:41.940Z,ai
thought,tht,Thought,https://coin-images.coingecko.com/coins/images/3071/large/IeNAK31H_400x400.jpg?1696503803,0.00494431,2618468.0,2477.0,7607022.0,5658.74,0.0049447,0.00452429,0.0001554,3.24502,83621.0,3.29885,529595481.48,1538550464.0,1618033988.0,0.1552,-96.81428,2021-12-23T20:09:17.917Z,0.00015385,3113.58686,2020-04-28T15:04:26.745Z,,2025-05-05T00:56:37.267Z,ai
hera-finance,hera,Hera Finance,https://coin-images.coingecko.com/coins/images/24751/large/heraLogo-200px.png?1721043422,0.606066,2587845.0,2491.0,6106288.0,31169.0,0.685586,0.589597,0.0069053,1.1525,51570.0,2.03332,4238000.0,10000000.0,10000000.0,10.45,-94.18452,2023-12-27T11:10:29.966Z,0.150886,302.60875,2022-07-16T20:48:33.997Z,,2025-05-05T00:57:36.163Z,ai
aiden-labs,adn,Aiden Labs,https://coin-images.coingecko.com/coins/images/55195/large/Aiden.png?1744526607,0.01099062,2583101.0,2493.0,43962477.0,314312.0,0.01143162,0.01098014,-0.000191411375062156,-1.71178,-44986.98604305647,-1.71178,235027756.46666667,4000000000.0,4000000000.0,0.01687909,-34.88618,2025-04-14T07:09:07.251Z,0.01033103,6.38453,2025-05-01T00:35:31.651Z,,2025-05-05T00:51:39.550Z,ai
lumerin,lmr,Lumerin,https://coin-images.coingecko.com/coins/images/24593/large/Lumerin-icon.png?1696523767,0.00403556,2552661.0,2509.0,4035557.0,16607.62,0.00413703,0.00403329,-7.5079776316198e-05,-1.82648,-46937.0017079236,-1.80555,632542485.8069749,1000000000.0,1000000000.0,0.433274,-99.06883,2022-03-29T13:19:33.238Z,0.00259153,55.68172,2025-04-07T06:31:34.735Z,,2025-05-05T00:57:03.459Z,ai
cat-call-agent,cat,Cat Call Agent,https://coin-images.coingecko.com/coins/images/54745/large/DV_dS5E9_400x400_%282%29.png?1741326959,0.00254043,2540654.0,2516.0,2540654.0,35.49,0.00259303,0.00252509,-2.059798180089e-05,-0.80429,-20413.21103985887,-0.79706,1000000000.0,1000000000.0,1000000000.0,0.0029096,-12.70284,2025-03-07T15:14:23.553Z,0.00185084,37.23475,2025-04-09T01:29:57.420Z,,2025-05-05T00:58:08.853Z,ai
limbo,limbo,LIMBO,https://coin-images.coingecko.com/coins/images/52251/large/Coingecko_image.png?1736974455,0.00253114,2531138.0,2515.0,2531138.0,221679.0,0.00268509,0.00250872,-0.000134121668626583,-5.03221,-111081.76346672326,-4.20411,999997810.79,999997810.79,999997810.79,0.03207034,-92.05753,2025-01-26T21:50:42.686Z,0.00149846,69.98677,2024-12-31T06:59:38.965Z,,2025-05-05T00:56:49.334Z,ai
cortensor,cor,Cortensor,https://coin-images.coingecko.com/coins/images/50486/large/cortensor-logo-square-trans-200x200.png?1727906253,0.00490043,2474717.0,2540.0,4900430.0,13456.58,0.00555979,0.00487206,-0.00061575518586736,-11.1627,-302124.0086140265,-10.88013,505000000.0,1000000000.0,1000000000.0,0.02534804,-80.69247,2024-12-25T16:56:30.396Z,0.0012344,296.4732,2024-10-02T22:23:35.646Z,,2025-05-05T00:56:21.623Z,ai
commune-ai,comai,Commune AI,https://coin-images.coingecko.com/coins/images/35013/large/new_logo.png?1723769759,0.03501179,2464681.0,2546.0,35012423.0,126014.0,0.03654535,0.03475867,-0.000100643483819919,-0.28663,-7040.497864197474,-0.28484,70394483.09771515,1000000000.0,1000000000.0,4.36,-99.1976,2024-02-14T09:14:13.127Z,0.01642202,113.09756,2025-04-07T07:21:41.086Z,,2025-05-05T00:57:57.167Z,ai
naifu,naifu,NAIFU,https://coin-images.coingecko.com/coins/images/52875/large/naifu-200x200.png?1734553143,0.00035344,2415872.0,2561.0,2415872.0,2.67,,,,,,,6835321884.17,6835321884.17,8000008135.0,0.00126433,-72.04541,2025-01-08T00:28:12.073Z,2.526e-05,1299.05963,2025-03-13T21:19:04.141Z,,2025-04-20T05:01:49.598Z,ai
nomai,nomai,nomAI,https://coin-images.coingecko.com/coins/images/53065/large/0x4d70f1058b73198f12a76c193aef5db5dd75babd.png?1735192916,0.00241599,2415656.0,2565.0,2415656.0,17012.79,0.00256159,0.00225473,-0.000145603962403603,-5.68411,-145921.76694421982,-5.69656,999861673.3074461,999861673.3074461,999861673.0,0.03360627,-92.82965,2025-01-06T16:31:59.824Z,0.00053262,352.42083,2025-04-10T23:30:19.106Z,,2025-05-05T00:57:41.698Z,ai
kizuna,kizuna,Kizuna,https://coin-images.coingecko.com/coins/images/32113/large/IMG_9968.png?1696585475,2.503e-09,2405373.0,2567.0,2405373.0,84261.0,2.564e-09,2.2e-09,-4.0073027e-11,-1.57567,-38119.35611862363,-1.56004,960934712324249.0,960934712324249.0,1000000000000000.0,5.8164e-08,-95.70519,2024-02-20T23:04:17.383Z,3.14674e-10,693.84514,2023-10-22T20:49:32.947Z,,2025-05-05T00:57:55.493Z,ai
loomlay,lay,Loomlay,https://coin-images.coingecko.com/coins/images/53358/large/lay1.jpg?1736191645,0.00924186,2352621.0,2588.0,4305712.0,31393.0,0.01098139,0.00921447,-0.001561760311364456,-14.4559,-396766.04940698016,-14.43107,254561481.71901733,465892595.1313909,1000000000.0,0.220673,-95.81905,2025-01-07T00:18:47.940Z,0.00320767,187.63066,2025-04-07T13:50:19.135Z,,2025-05-05T00:57:37.136Z,ai
octavia,via,Octavia,https://coin-images.coingecko.com/coins/images/35108/large/logo_%281%29.png?1707382639,0.02907103,2317117.0,2603.0,2919280.0,44009.0,0.02956974,0.02710622,0.00112212,4.0149,103197.0,4.66129,79372905.64579988,100000000.0,100000000.0,2.85,-98.97338,2024-03-02T20:53:48.843Z,0.02066575,41.46755,2025-04-07T07:41:53.070Z,,2025-05-05T00:57:50.981Z,ai
agixbt-by-virtuals,agixbt,AGIXBT by Virtuals,https://coin-images.coingecko.com/coins/images/53742/large/IMG_4664.jpeg?1737151877,0.002298,2298003.0,2590.0,2298003.0,26219.0,0.00264006,0.00224057,-0.000260114054582797,-10.16818,-277983.07626807597,-10.79133,1000000000.0,1000000000.0,1000000000.0,0.02900002,-91.90497,2025-02-01T01:45:58.158Z,0.00078647,198.49321,2025-04-09T01:38:31.867Z,,2025-05-05T00:57:32.662Z,ai
deepbrain-chain,dbc,DeepBrain Chain,https://coin-images.coingecko.com/coins/images/2057/large/DeepBrainChain.png?1696503024,0.00071633,2290582.0,2617.0,7158070.0,107476.0,0.00077787,0.00069655,-5.1767375089003e-05,-6.73966,-162587.96239138162,-6.62767,3200000000.0,10000000000.0,,0.66203,-99.89178,2018-01-09T00:00:00.000Z,0.0003596,99.22884,2020-03-13T02:24:31.811Z,,2025-05-05T00:56:52.066Z,ai
icpanda-dao,panda,ICPanda DAO,https://coin-images.coingecko.com/coins/images/36765/large/icpanda-200x200.png?1712283814,0.00270077,2197305.0,2659.0,2790575.0,2301.44,0.00279041,0.00265608,-8.5848352422068e-05,-3.08074,-73281.55580187216,-3.22743,814818195.0,1034818195.0,1080000000.0,0.02442884,-88.9715,2025-01-27T14:15:54.303Z,0.00053967,399.21598,2024-11-15T04:46:14.890Z,,2025-05-05T00:57:52.659Z,ai
agent-zero-token,a0t,Agent Zero Token,https://coin-images.coingecko.com/coins/images/55202/large/favicon_round_200x200.png?1744622693,2.18,2183995.0,2661.0,2183995.0,44866.0,2.26,1.98,0.00986297,0.45365,11280.02,0.51917,1000000.0,1000000.0,1000000.0,4.78,-54.33815,2025-04-25T10:30:12.169Z,0.471882,362.19201,2025-04-17T19:49:55.429Z,,2025-05-05T00:57:06.667Z,ai
samur-ai,samurai,SamurAI,https://coin-images.coingecko.com/coins/images/54881/large/samurAI_color.png?1742366181,0.00217352,2173413.0,2666.0,2173413.0,33439.0,0.00241284,0.00214536,-0.000164329436139132,-7.02909,-164763.78372798907,-7.04668,999999286.377727,999999286.377727,1000000000.0,0.00380271,-42.86387,2025-04-02T14:14:36.378Z,0.00076752,183.08238,2025-04-07T08:15:39.275Z,,2025-05-05T00:57:29.678Z,ai
neur-sh,neur,neur.sh,https://coin-images.coingecko.com/coins/images/53116/large/logo.png?1735242775,0.00235378,2141473.0,2682.0,2353313.0,1037485.0,0.00240215,0.00219827,6.415e-05,2.8019,64433.0,3.10217,909802342.407949,999802342.407949,1000000000.0,0.0752,-96.86964,2025-01-08T16:25:53.362Z,0.00183461,28.31238,2025-03-09T18:15:35.549Z,,2025-05-05T00:57:21.080Z,ai
edge-matrix-computing,emc,Edge Matrix Computing,https://coin-images.coingecko.com/coins/images/34461/large/cgc.jpg?1725022711,0.00972287,2141155.0,2683.0,9479487.0,32726.0,0.01059265,0.00931766,-0.000869781841840547,-8.21118,-203610.90601673583,-8.68363,221324103.0889449,979862979.9242005,1000000000.0,2.16,-99.55176,2024-02-23T01:48:52.414Z,0.00728647,33.05544,2025-04-08T00:19:46.298Z,,2025-05-05T00:58:07.442Z,ai
ai-network,ain,AI Network,https://coin-images.coingecko.com/coins/images/13211/large/AI_Network_Logo_200x200.png?1696512991,0.00788082,2123369.0,2690.0,5516590.0,122016.0,0.00798643,0.00784368,3.093e-05,0.39396,8306.56,0.39273,269434181.21526706,700000000.0,700000000.0,0.264828,-97.02419,2021-03-29T09:53:42.776Z,0.00377945,108.51637,2022-11-29T11:29:40.689Z,,2025-05-05T00:57:55.771Z,ai
agenttank,tank,AgentTank,https://coin-images.coingecko.com/coins/images/52616/large/cursor_icon_w.png?1740318179,0.00211109,2111010.0,2695.0,2111010.0,777394.0,0.00228435,0.00204175,-8.5227568786376e-05,-3.88048,-85224.45991714625,-3.88048,999963402.490614,999963402.490614,999993658.47,0.04527386,-95.35442,2025-01-17T03:30:55.382Z,0.00170935,23.04251,2025-04-10T22:14:30.780Z,,2025-05-05T00:57:26.670Z,ai
rivalz-network,riz,Rivalz Network,https://coin-images.coingecko.com/coins/images/54076/large/Group_1533211238.png?1739213377,0.00180515,2070735.0,2712.0,8936580.0,492793.0,0.00186815,0.00179729,-6.3000292896371e-05,-3.37233,-71409.18275642698,-3.33354,1146960553.0,4949887900.0,5000000000.0,0.0111699,-83.83787,2025-02-21T17:06:19.919Z,0.00102642,75.88184,2025-03-10T16:34:50.505Z,,2025-05-05T00:57:53.285Z,ai
casper-ai,aiagent,Casper AI,https://coin-images.coingecko.com/coins/images/52733/large/Logo_CASPER_AI.png?1734104098,0.00200042,2053378.0,2723.0,2516243.0,69438.0,0.00202901,0.00189663,-2.8589497701431e-05,-1.40904,-32681.71048491029,-1.56667,1026473623.8,1257857144.0,1257857144.0,0.0193378,-89.62991,2025-01-07T10:41:25.439Z,0.00118381,69.3978,2025-04-24T21:09:43.881Z,,2025-05-05T00:57:42.170Z,ai
paribus,pbx,Paribus,https://coin-images.coingecko.com/coins/images/18410/large/paribus.PNG?1696517900,0.00026716,1999252.0,2740.0,2481561.0,227478.0,0.00026725,0.00025379,5.84e-06,2.23519,44296.0,2.26584,7478208956.084862,9282289336.283747,10000000000.0,0.04194925,-99.363,2021-10-31T06:41:49.688Z,0.00020636,29.49024,2025-04-14T11:05:25.830Z,,2025-05-05T00:57:01.559Z,ai
laika-ai,lki,Laika AI,https://coin-images.coingecko.com/coins/images/38381/large/Laika_AI.jpeg?1717312074,0.00464674,1993098.0,2748.0,4654215.0,302404.0,0.00518403,0.00438749,-0.000492975310481038,-9.59149,-207908.8425015048,-9.44608,428234949.9723,999999978.0,1000000000.0,0.03639983,-87.2193,2025-01-16T13:15:17.951Z,0.00299907,55.11988,2025-04-07T05:25:07.111Z,,2025-05-05T00:57:10.263Z,ai
immutable-x,imx,Immutable,https://coin-images.coingecko.com/coins/images/17233/large/immutableX-symbol-BLK-RGB.png?1696516787,0.551287,1001687801.0,93.0,1102359707.0,31927638.0,0.571774,0.546543,-0.02048700080385213,-3.58306,-37509519.07797003,-3.60947,1817351985.3898141,2000000000.0,2000000000.0,9.52,-94.21466,2021-11-26T01:03:01.536Z,0.353994,55.58486,2025-04-07T07:00:54.005Z,,2025-05-05T00:42:14.505Z,gaming
floki,floki,FLOKI,https://coin-images.coingecko.com/coins/images/16746/large/PNG_image.png?1696516318,7.533e-05,727844082.0,115.0,753173816.0,73841283.0,7.928e-05,7.405e-05,-3.534419041378e-06,-4.48156,-34073098.35730207,-4.47202,9663693381057.0,10000000000000.0,10000000000000.0,0.00034495,-78.2322,2024-06-05T07:25:59.137Z,8.428e-08,88993.56266,2021-07-06T01:11:20.438Z,,2025-05-05T00:42:21.865Z,gaming
gala,gala,GALA,https://coin-images.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,0.0154631,684187260.0,122.0,684187260.0,42225894.0,0.01573072,0.01506536,-8.6823204361451e-05,-0.55835,-4661364.868950009,-0.67669,44271451954.38663,44271451954.38663,50000000000.0,0.824837,-98.1255,2021-11-26T01:03:48.731Z,0.00013475,11374.29276,2020-12-28T08:46:48.367Z,,2025-05-05T00:42:21.781Z,gaming
the-sandbox,sand,The Sandbox,https://coin-images.coingecko.com/coins/images/12129/large/sandbox_logo.jpg?1696511971,0.277198,677802251.0,124.0,831367757.0,44107655.0,0.284007,0.274339,-0.003561368684935728,-1.26848,-8320607.028452635,-1.2127,2445857126.2233224,3000000000.0,3000000000.0,8.4,-96.69903,2021-11-25T06:04:40.957Z,0.02897764,856.51505,2020-11-04T15:59:14.441Z,,2025-05-05T00:42:17.748Z,gaming
decentraland,mana,Decentraland,https://coin-images.coingecko.com/coins/images/878/large/decentraland-mana.png?1696502010,0.29271,546870040.0,139.0,642075659.0,28529084.0,0.302319,0.287947,-0.004985355016518256,-1.67465,-9011234.353286982,-1.62107,1867979342.15193,2193179327.320146,2193179327.320146,5.85,-94.99755,2021-11-25T10:04:18.534Z,0.00923681,3068.67475,2017-10-31T00:00:00.000Z,"{'times': 13.635507709642924, 'currency': 'usd', 'percentage': 1363.5507709642925}",2025-05-05T00:42:23.345Z,gaming
beam-2,beam,Beam,https://coin-images.coingecko.com/coins/images/32417/large/chain-logo.png?1698114384,0.00748873,392272494.0,174.0,443061795.0,15198895.0,0.00751379,0.00718971,5.639e-05,0.75866,-2388379.199400425,-0.60517,52410655848.0,59196501547.0,59196501547.0,0.04416304,-83.09738,2024-03-10T10:40:22.381Z,0.0043383,72.06531,2023-10-29T08:20:14.064Z,,2025-05-05T00:42:18.847Z,gaming
apecoin,ape,ApeCoin,https://coin-images.coingecko.com/coins/images/24383/large/apecoin.jpg?1696523566,0.488083,390521253.0,176.0,488484046.0,23308444.0,0.503722,0.48301,-0.012216998698649228,-2.44193,-9107558.96571958,-2.279,799455492.0,1000000000.0,1000000000.0,26.7,-98.17381,2022-04-28T21:44:21.164Z,0.354833,37.39899,2025-04-07T06:55:35.578Z,,2025-05-05T00:42:18.702Z,gaming
axie-infinity,axs,Axie Infinity,https://coin-images.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,2.35,378182688.0,178.0,633960452.0,27928876.0,2.45,2.32,-0.09028350637990235,-3.70287,-14371963.633451521,-3.66114,161065765.843404,270000000.0,270000000.0,164.9,-98.57614,2021-11-06T19:29:29.482Z,0.123718,1797.78883,2020-11-06T08:05:43.662Z,,2025-05-05T00:42:20.745Z,gaming
ronin,ron,Ronin,https://coin-images.coingecko.com/coins/images/20009/large/photo_2024-04-06_22-52-24.jpg?1712415367,0.529208,334677406.0,200.0,529187050.0,5650522.0,0.55112,0.528487,-0.017253499921835336,-3.15731,-11735492.55099219,-3.38772,632436878.9637812,1000000000.0,1000000000.0,4.45,-88.12107,2024-03-26T05:12:38.487Z,0.196601,168.91355,2022-11-21T19:36:31.487Z,,2025-05-05T00:42:23.057Z,gaming
superfarm,super,SuperVerse,https://coin-images.coingecko.com/coins/images/14040/large/SV-Logo-200x200.png?1706880312,0.68522,309417100.0,210.0,685012258.0,9078642.0,0.702567,0.671412,-0.011898460719456994,-1.70681,-5872291.027498245,-1.86251,451694843.416917,999998077.4169172,999998077.4169172,4.74,-85.57465,2021-03-31T07:38:55.006Z,0.070397,871.59298,2023-10-19T02:20:23.295Z,,2025-05-05T00:42:23.014Z,gaming
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00224478,230016421.0,251.0,230016421.0,26538357.0,0.00226919,0.00217795,2.33e-06,0.10399,317598.0,0.13827,102456956923.5639,102456956923.5639,,0.02836145,-92.11857,2024-06-02T18:00:38.587Z,0.00160895,38.92835,2025-04-16T18:01:30.613Z,,2025-05-05T00:42:16.270Z,gaming
mocaverse,moca,Moca Network,https://coin-images.coingecko.com/coins/images/37812/large/moca.jpg?1720693068,0.085397,228214151.0,252.0,758927434.0,19405043.0,0.085421,0.083212,0.00107547,1.27544,2227614.0,0.98573,2672943606.76,8888888888.0,8888888888.0,0.477373,-82.27763,2024-12-25T03:17:29.272Z,0.060926,38.86091,2024-10-31T18:36:50.631Z,,2025-05-05T00:42:14.162Z,gaming
baby-doge-coin,babydoge,Baby Doge Coin,https://coin-images.coingecko.com/coins/images/16125/large/babydoge.jpg?1696515731,1.223e-09,202820155.0,276.0,513706139.0,11027240.0,1.269e-09,1.207e-09,-2.6486618e-11,-2.11944,-4833618.423299581,-2.32773,1.6582333500359616e+17,4.2e+17,4.2e+17,6.498e-09,-81.2161,2024-12-10T07:26:04.687Z,9.4771e-11,1187.87878,2021-06-09T02:48:21.787Z,,2025-05-05T00:42:21.377Z,gaming
gama-coin,gama,GAMA Coin,https://coin-images.coingecko.com/coins/images/51308/large/Gama_Icon_%281%29.png?1730628523,1.69,181494669.0,296.0,240758473.0,17981.17,,,,,,,107187131.0,142187151.0,,1.76,-3.54828,2025-01-21T18:41:00.202Z,0.915083,85.03792,2025-01-13T14:40:38.838Z,,2025-04-23T10:11:02.767Z,gaming
echelon-prime,prime,Echelon Prime,https://coin-images.coingecko.com/coins/images/29053/large/prime-logo-small-border_%282%29.png?1696528020,2.92,174093825.0,306.0,324555949.0,3464216.0,3.13,2.86,-0.2160521065507468,-6.89537,-12705475.623333603,-6.80167,59600689.4872,111111111.0,111111111.0,28.0,-89.55176,2024-03-18T05:26:22.707Z,1.19,145.42012,2023-05-25T01:50:17.283Z,,2025-05-05T00:42:20.278Z,gaming
wemix-token,wemix,WEMIX,https://coin-images.coingecko.com/coins/images/12998/large/wemixcoin_color_200.png?1696512788,0.395648,169312702.0,314.0,217459827.0,5297124.0,0.406816,0.359484,0.01823123,4.83053,9838862.0,6.16958,420560494.1177949,540154468.3652309,590000000.0,24.71,-98.39838,2021-11-21T17:33:44.178Z,0.128398,208.25213,2021-06-22T12:52:49.089Z,,2025-05-05T00:42:21.904Z,gaming
hamster-kombat,hmstr,Hamster Kombat,https://coin-images.coingecko.com/coins/images/39102/large/hamster-removebg-preview.png?1720514486,0.00261366,168261511.0,319.0,261377105.0,11426396.0,0.0026413,0.00258868,-2.472416020563e-06,-0.09451,-227371.48381364346,-0.13495,64375000000.0,100000000000.0,100000000000.0,0.00722201,-63.81569,2024-09-27T02:01:16.891Z,0.00146104,78.86113,2025-02-18T17:40:23.364Z,,2025-05-05T00:42:16.244Z,gaming
gmt-token,gomining,GoMining Token,https://coin-images.coingecko.com/coins/images/15662/large/GoMining_Logo.png?1714757256,0.39109,159898398.0,334.0,159898398.0,12755168.0,0.395753,0.389065,-0.001660036374247109,-0.42267,-791742.4733695388,-0.49271,408919174.3866596,408919174.3866596,436915240.0,0.564703,-30.89357,2024-12-16T19:47:13.362Z,0.069487,461.61184,2022-11-10T00:18:31.110Z,,2025-05-05T00:42:19.318Z,gaming
metaplex,mplx,Metaplex,https://coin-images.coingecko.com/coins/images/27344/large/mplx.png?1696526391,0.198322,156646629.0,340.0,198328690.0,2894064.0,0.202462,0.19824,-0.001811854018785003,-0.90532,-1615666.0752304494,-1.02088,789833425.175072,1000000000.0,1000000000.0,0.896784,-77.89323,2022-09-20T03:29:58.836Z,0.02528374,684.10011,2023-05-11T20:09:58.088Z,,2025-05-05T00:42:16.815Z,gaming
stepn,gmt,GMT,https://coin-images.coingecko.com/coins/images/23597/large/token-gmt-200x200.png?1703153841,0.05209,146901519.0,347.0,267334036.0,18140756.0,0.054131,0.051166,-0.001826309612538025,-3.38732,-5743778.540463775,-3.76283,2818104969.306327,5128438309.306327,6000000000.0,4.11,-98.7373,2022-04-28T03:29:53.820Z,0.03690885,40.51723,2025-04-07T07:00:40.325Z,,2025-05-05T00:42:22.196Z,gaming
enjincoin,enj,Enjin Coin,https://coin-images.coingecko.com/coins/images/1102/large/Symbol_Only_-_Purple.png?1709725966,0.075665,138901464.0,357.0,143139296.0,16957909.0,0.075665,0.073219,0.00040238,0.53463,773912.0,0.56029,1835954491.611748,1891968779.518137,,4.82,-98.43,2021-11-25T09:53:41.955Z,0.01865964,305.4918,2017-11-12T00:00:00.000Z,,2025-05-05T00:42:14.125Z,gaming
rollbit-coin,rlb,Rollbit Coin,https://coin-images.coingecko.com/coins/images/24552/large/unziL6wO_400x400.jpg?1696523729,0.064781,137905903.0,358.0,137905903.0,217193.0,0.065582,0.063884,-0.000495755154366215,-0.75947,-984781.1227178872,-0.70903,2123876621.0861,2123876621.0861,5000000000.0,0.264358,-75.47323,2023-11-11T17:10:05.473Z,0.00093506,6834.15008,2022-07-02T02:46:34.730Z,,2025-05-05T00:42:22.523Z,gaming
